"Dist Code","Year","State Code","State Name","Dist Name","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)"
"915","1997","15","Jharkhand","Palamau","-1.0","-1.0","-1.0"
"915","1998","15","Jharkhand","Palamau","-1.0","-1.0","-1.0"
"915","1999","15","Jharkhand","Palamau","0.74","3.1","4189.0"
"915","2001","15","Jharkhand","Palamau","-1.0","-1.0","-1.0"
"915","2002","15","Jharkhand","Palamau","0.0","0.0","0.0"
"915","2003","15","Jharkhand","Palamau","0.0","0.0","0.0"
"915","2004","15","Jharkhand","Palamau","0.0","0.0","0.0"
"915","2005","15","Jharkhand","Palamau","0.0","0.0","0.0"
"915","2006","15","Jharkhand","Palamau","0.0","0.0","0.0"
"915","2007","15","Jharkhand","Palamau","0.24","1.01","4208.0"
"915","2008","15","Jharkhand","Palamau","0.22","0.68","3091.0"
"915","2009","15","Jharkhand","Palamau","0.36","2.41","6694.0"
"915","2010","15","Jharkhand","Palamau","0.0","0.0","0.0"
"915","2011","15","Jharkhand","Palamau","0.11","0.76","6909.0"
"915","2012","15","Jharkhand","Palamau","0.27","1.84","6815.0"
"915","2013","15","Jharkhand","Palamau","0.13","0.74","5692.0"
"915","2014","15","Jharkhand","Palamau","0.15","0.97","6467.0"
"915","2015","15","Jharkhand","Palamau","0.0","0.0","0.0"
"915","2016","15","Jharkhand","Palamau","-1.0","-1.0","-1.0"
"915","2017","15","Jharkhand","Palamau","-1.0","-1.0","-1.0"
"916","1990","15","Jharkhand","Ranchi","0.01","0.02","2000.0"
"916","1991","15","Jharkhand","Ranchi","0.01","0.02","2000.0"
"916","1992","15","Jharkhand","Ranchi","0.02","0.08","4000.0"
"916","1993","15","Jharkhand","Ranchi","0.0","0.0","0.0"
"916","1994","15","Jharkhand","Ranchi","0.01","0.03","3000.0"
"916","1997","15","Jharkhand","Ranchi","-1.0","-1.0","-1.0"
"916","1998","15","Jharkhand","Ranchi","-1.0","-1.0","-1.0"
"916","1999","15","Jharkhand","Ranchi","-1.0","-1.0","-1.0"
"916","2000","15","Jharkhand","Ranchi","-1.0","-1.0","-1.0"
"916","2001","15","Jharkhand","Ranchi","-1.0","-1.0","-1.0"
"916","2002","15","Jharkhand","Ranchi","0.0","0.0","0.0"
"916","2003","15","Jharkhand","Ranchi","0.0","0.0","0.0"
"916","2004","15","Jharkhand","Ranchi","0.0","0.0","0.0"
"916","2005","15","Jharkhand","Ranchi","0.0","0.0","0.0"
"916","2006","15","Jharkhand","Ranchi","0.0","0.0","0.0"
"916","2007","15","Jharkhand","Ranchi","0.0","0.0","0.0"
"916","2008","15","Jharkhand","Ranchi","0.0","0.0","0.0"
"916","2009","15","Jharkhand","Ranchi","0.0","0.0","0.0"
"916","2010","15","Jharkhand","Ranchi","0.0","0.0","0.0"
"916","2011","15","Jharkhand","Ranchi","0.0","0.0","0.0"
"916","2012","15","Jharkhand","Ranchi","0.0","0.0","0.0"
"916","2013","15","Jharkhand","Ranchi","0.0","0.0","0.0"
"916","2014","15","Jharkhand","Ranchi","0.0","0.0","0.0"
"916","2015","15","Jharkhand","Ranchi","0.0","0.0","0.0"
"916","2016","15","Jharkhand","Ranchi","-1.0","-1.0","-1.0"
"916","2017","15","Jharkhand","Ranchi","-1.0","-1.0","-1.0"
"918","1990","2","Bihar","Nalanda","0.31","1.05","3387.0"
"918","1991","2","Bihar","Nalanda","0.23","0.7","3043.0"
"918","1992","2","Bihar","Nalanda","0.22","0.41","1864.0"
"918","1993","2","Bihar","Nalanda","0.24","0.98","4083.0"
"918","1994","2","Bihar","Nalanda","0.28","1.17","4179.0"
"918","1995","2","Bihar","Nalanda","-1.0","-1.0","-1.0"
"918","1996","2","Bihar","Nalanda","-1.0","-1.0","-1.0"
"918","1997","2","Bihar","Nalanda","0.0","0.7","0.0"
"918","1998","2","Bihar","Nalanda","0.0","0.2","0.0"
"918","1999","2","Bihar","Nalanda","0.0","0.4","0.0"
"918","2000","2","Bihar","Nalanda","0.0","0.3","0.0"
"918","2001","2","Bihar","Nalanda","0.0","0.5","0.0"
"918","2002","2","Bihar","Nalanda","0.0","0.6","0.0"
"918","2003","2","Bihar","Nalanda","0.0","0.6","0.0"
"918","2004","2","Bihar","Nalanda","0.17","0.7","4118.0"
"918","2005","2","Bihar","Nalanda","0.18","0.77","4204.0"
"918","2006","2","Bihar","Nalanda","0.0","0.0","0.0"
"918","2007","2","Bihar","Nalanda","0.17","0.73","4294.0"
"918","2008","2","Bihar","Nalanda","0.19","1.04","5474.0"
"918","2009","2","Bihar","Nalanda","0.11","0.34","3091.0"
"918","2010","2","Bihar","Nalanda","0.2","0.5","2500.0"
"918","2011","2","Bihar","Nalanda","0.0","0.0","0.0"
"918","2012","2","Bihar","Nalanda","0.31","1.55","5000.0"
"918","2013","2","Bihar","Nalanda","0.16","0.86","5375.0"
"918","2014","2","Bihar","Nalanda","0.13","0.87","6692.0"
"918","2015","2","Bihar","Nalanda","0.18","0.82","4453.0"
"918","2016","2","Bihar","Nalanda","0.15","0.83","5423.0"
"918","2017","2","Bihar","Nalanda","0.12","0.74","6348.0"
"919","1990","2","Bihar","Nawada","1.0","3.39","3390.0"
"919","1991","2","Bihar","Nawada","1.19","3.66","3076.0"
"919","1992","2","Bihar","Nawada","0.7","2.2","3143.0"
"919","1993","2","Bihar","Nawada","0.46","1.36","2957.0"
"919","1994","2","Bihar","Nawada","0.44","1.23","2795.0"
"919","1995","2","Bihar","Nawada","-1.0","-1.0","-1.0"
"919","1996","2","Bihar","Nawada","-1.0","-1.0","-1.0"
"919","1997","2","Bihar","Nawada","0.0","0.6","0.0"
"919","1998","2","Bihar","Nawada","0.0","1.0","0.0"
"919","1999","2","Bihar","Nawada","0.0","0.9","0.0"
"919","2000","2","Bihar","Nawada","0.0","0.9","0.0"
"919","2001","2","Bihar","Nawada","0.0","0.7","0.0"
"919","2002","2","Bihar","Nawada","0.0","0.8","0.0"
"919","2003","2","Bihar","Nawada","0.0","0.6","0.0"
"919","2004","2","Bihar","Nawada","0.08","0.3","3750.0"
"919","2005","2","Bihar","Nawada","0.12","0.32","2705.0"
"919","2006","2","Bihar","Nawada","0.0","0.0","0.0"
"919","2007","2","Bihar","Nawada","0.14","0.51","3643.0"
"919","2008","2","Bihar","Nawada","0.11","0.37","3364.0"
"919","2009","2","Bihar","Nawada","0.09","0.5","5556.0"
"919","2010","2","Bihar","Nawada","0.67","3.38","5045.0"
"919","2011","2","Bihar","Nawada","0.0","0.0","0.0"
"919","2012","2","Bihar","Nawada","0.07","0.45","6429.0"
"919","2013","2","Bihar","Nawada","0.06","0.14","2333.0"
"919","2014","2","Bihar","Nawada","0.02","0.26","13000.0"
"919","2015","2","Bihar","Nawada","0.05","0.6","11048.0"
"919","2016","2","Bihar","Nawada","0.11","1.03","9739.0"
"919","2017","2","Bihar","Nawada","0.08","0.37","4897.0"
"920","1990","2","Bihar","Aurangabad","0.83","2.83","3410.0"
"920","1991","2","Bihar","Aurangabad","0.69","1.82","2638.0"
"920","1992","2","Bihar","Aurangabad","0.66","1.43","2167.0"
"920","1993","2","Bihar","Aurangabad","0.55","0.97","1764.0"
"920","1994","2","Bihar","Aurangabad","0.74","0.14","189.0"
"920","1995","2","Bihar","Aurangabad","-1.0","-1.0","-1.0"
"920","1996","2","Bihar","Aurangabad","-1.0","-1.0","-1.0"
"920","1997","2","Bihar","Aurangabad","0.0","0.8","0.0"
"920","1998","2","Bihar","Aurangabad","1.0","2.9","2900.0"
"920","1999","2","Bihar","Aurangabad","0.0","0.2","0.0"
"920","2000","2","Bihar","Aurangabad","1.0","2.3","2300.0"
"920","2001","2","Bihar","Aurangabad","1.0","2.1","2100.0"
"920","2002","2","Bihar","Aurangabad","0.0","1.9","0.0"
"920","2003","2","Bihar","Aurangabad","0.0","1.0","0.0"
"920","2004","2","Bihar","Aurangabad","0.23","0.83","3609.0"
"920","2005","2","Bihar","Aurangabad","0.22","0.59","2630.0"
"920","2006","2","Bihar","Aurangabad","0.0","0.0","0.0"
"920","2007","2","Bihar","Aurangabad","0.28","1.02","3643.0"
"920","2008","2","Bihar","Aurangabad","0.28","1.07","3821.0"
"920","2009","2","Bihar","Aurangabad","0.1","0.5","5000.0"
"920","2010","2","Bihar","Aurangabad","0.9","6.01","6678.0"
"920","2011","2","Bihar","Aurangabad","0.0","0.0","0.0"
"920","2012","2","Bihar","Aurangabad","0.16","0.95","5938.0"
"920","2013","2","Bihar","Aurangabad","0.14","0.35","2500.0"
"920","2014","2","Bihar","Aurangabad","0.13","1.49","11462.0"
"920","2015","2","Bihar","Aurangabad","0.07","0.66","10174.0"
"920","2016","2","Bihar","Aurangabad","0.05","0.56","12250.0"
"920","2017","2","Bihar","Aurangabad","0.05","0.19","4070.0"
"921","1990","2","Bihar","Bhojpur","1.77","8.5","4802.0"
"921","1991","2","Bihar","Bhojpur","1.52","7.86","5171.0"
"921","1992","2","Bihar","Bhojpur","0.73","1.4","1918.0"
"921","1993","2","Bihar","Bhojpur","0.54","3.62","6704.0"
"921","1994","2","Bihar","Bhojpur","0.62","2.4","3871.0"
"921","1995","2","Bihar","Bhojpur","-1.0","-1.0","-1.0"
"921","1996","2","Bihar","Bhojpur","-1.0","-1.0","-1.0"
"921","1997","2","Bihar","Bhojpur","0.0","1.6","0.0"
"921","1998","2","Bihar","Bhojpur","0.0","0.7","0.0"
"921","1999","2","Bihar","Bhojpur","0.0","0.5","0.0"
"921","2000","2","Bihar","Bhojpur","0.0","0.5","0.0"
"921","2001","2","Bihar","Bhojpur","0.0","0.6","0.0"
"921","2002","2","Bihar","Bhojpur","0.0","0.6","0.0"
"921","2003","2","Bihar","Bhojpur","0.0","0.5","0.0"
"921","2004","2","Bihar","Bhojpur","0.23","0.96","4174.0"
"921","2005","2","Bihar","Bhojpur","0.13","0.53","4189.0"
"921","2006","2","Bihar","Bhojpur","0.0","0.0","0.0"
"921","2007","2","Bihar","Bhojpur","0.25","0.96","3840.0"
"921","2008","2","Bihar","Bhojpur","0.26","1.18","4538.0"
"921","2009","2","Bihar","Bhojpur","0.25","1.06","4240.0"
"921","2010","2","Bihar","Bhojpur","0.25","1.15","4600.0"
"921","2011","2","Bihar","Bhojpur","0.0","0.0","0.0"
"921","2012","2","Bihar","Bhojpur","0.35","1.4","4000.0"
"921","2013","2","Bihar","Bhojpur","0.28","1.46","5214.0"
"921","2014","2","Bihar","Bhojpur","0.54","3.61","6685.0"
"921","2015","2","Bihar","Bhojpur","0.21","0.98","4710.0"
"921","2016","2","Bihar","Bhojpur","0.21","1.11","5436.0"
"921","2017","2","Bihar","Bhojpur","0.05","0.3","6381.0"
"922","1990","2","Bihar","Rohtas","2.29","4.25","1856.0"
"922","1991","2","Bihar","Rohtas","2.51","3.9","1554.0"
"922","1992","2","Bihar","Rohtas","1.11","2.16","1946.0"
"922","1993","2","Bihar","Rohtas","0.84","2.02","2405.0"
"922","1994","2","Bihar","Rohtas","0.98","0.38","388.0"
"922","1995","2","Bihar","Rohtas","-1.0","-1.0","-1.0"
"922","1996","2","Bihar","Rohtas","-1.0","-1.0","-1.0"
"922","1997","2","Bihar","Rohtas","1.0","3.7","3700.0"
"922","1998","2","Bihar","Rohtas","1.0","1.4","1400.0"
"922","1999","2","Bihar","Rohtas","1.0","1.3","1300.0"
"922","2000","2","Bihar","Rohtas","1.0","1.2","1200.0"
"922","2001","2","Bihar","Rohtas","0.0","1.1","0.0"
"922","2002","2","Bihar","Rohtas","0.0","1.0","0.0"
"922","2003","2","Bihar","Rohtas","0.0","1.1","0.0"
"922","2004","2","Bihar","Rohtas","0.12","0.49","4083.0"
"922","2005","2","Bihar","Rohtas","0.18","0.75","4205.0"
"922","2006","2","Bihar","Rohtas","-1.0","-1.0","-1.0"
"922","2007","2","Bihar","Rohtas","0.0","0.0","0.0"
"922","2008","2","Bihar","Rohtas","0.0","0.0","0.0"
"922","2009","2","Bihar","Rohtas","0.03","0.08","2667.0"
"922","2010","2","Bihar","Rohtas","1.03","2.92","2835.0"
"922","2011","2","Bihar","Rohtas","0.0","0.0","0.0"
"922","2012","2","Bihar","Rohtas","0.16","0.67","4188.0"
"922","2013","2","Bihar","Rohtas","0.01","0.07","7000.0"
"922","2014","2","Bihar","Rohtas","0.08","0.51","6375.0"
"922","2015","2","Bihar","Rohtas","0.08","0.35","4356.0"
"922","2016","2","Bihar","Rohtas","-1.0","-1.0","-1.0"
"922","2017","2","Bihar","Rohtas","-1.0","-1.0","-1.0"
"923","1990","2","Bihar","Siwan","6.26","30.38","4853.0"
"923","1991","2","Bihar","Siwan","5.93","27.52","4641.0"
"923","1992","2","Bihar","Siwan","6.33","31.68","5005.0"
"923","1993","2","Bihar","Siwan","5.48","24.02","4383.0"
"923","1994","2","Bihar","Siwan","6.09","32.01","5256.0"
"923","1995","2","Bihar","Siwan","-1.0","-1.0","-1.0"
"923","1996","2","Bihar","Siwan","-1.0","-1.0","-1.0"
"923","1997","2","Bihar","Siwan","7.0","19.7","2814.0"
"923","1998","2","Bihar","Siwan","7.0","33.8","4829.0"
"923","1999","2","Bihar","Siwan","5.0","22.3","4460.0"
"923","2000","2","Bihar","Siwan","5.0","17.5","3500.0"
"923","2001","2","Bihar","Siwan","6.0","20.6","3433.0"
"923","2002","2","Bihar","Siwan","6.0","20.5","3417.0"
"923","2003","2","Bihar","Siwan","5.0","20.5","4100.0"
"923","2004","2","Bihar","Siwan","4.99","17.82","3571.0"
"923","2005","2","Bihar","Siwan","3.78","13.54","3587.0"
"923","2006","2","Bihar","Siwan","0.0","0.0","0.0"
"923","2007","2","Bihar","Siwan","3.2","10.36","3238.0"
"923","2008","2","Bihar","Siwan","2.72","12.02","4419.0"
"923","2009","2","Bihar","Siwan","2.52","11.8","4683.0"
"923","2010","2","Bihar","Siwan","5.78","26.71","4621.0"
"923","2011","2","Bihar","Siwan","0.0","0.0","0.0"
"923","2012","2","Bihar","Siwan","2.64","9.46","3583.0"
"923","2013","2","Bihar","Siwan","2.59","14.09","5440.0"
"923","2014","2","Bihar","Siwan","2.68","14.76","5507.0"
"923","2015","2","Bihar","Siwan","2.59","17.13","6610.0"
"923","2016","2","Bihar","Siwan","2.59","33.16","12799.0"
"923","2017","2","Bihar","Siwan","2.72","16.67","6125.0"
"924","1990","2","Bihar","Gopalganj","30.28","192.44","6355.0"
"924","1991","2","Bihar","Gopalganj","27.34","160.74","5879.0"
"924","1992","2","Bihar","Gopalganj","24.43","119.18","4878.0"
"924","1993","2","Bihar","Gopalganj","17.47","70.06","4010.0"
"924","1994","2","Bihar","Gopalganj","21.85","92.81","4248.0"
"924","1995","2","Bihar","Gopalganj","-1.0","-1.0","-1.0"
"924","1996","2","Bihar","Gopalganj","-1.0","-1.0","-1.0"
"924","1997","2","Bihar","Gopalganj","13.0","36.3","2792.0"
"924","1998","2","Bihar","Gopalganj","16.0","79.9","4994.0"
"924","1999","2","Bihar","Gopalganj","17.0","60.5","3559.0"
"924","2000","2","Bihar","Gopalganj","17.0","70.1","4124.0"
"924","2001","2","Bihar","Gopalganj","19.0","85.7","4511.0"
"924","2002","2","Bihar","Gopalganj","20.0","67.3","3365.0"
"924","2003","2","Bihar","Gopalganj","18.0","70.9","3939.0"
"924","2004","2","Bihar","Gopalganj","19.28","76.56","3971.0"
"924","2005","2","Bihar","Gopalganj","17.76","85.62","4821.0"
"924","2006","2","Bihar","Gopalganj","0.0","0.0","0.0"
"924","2007","2","Bihar","Gopalganj","23.36","84.71","3626.0"
"924","2008","2","Bihar","Gopalganj","27.04","119.36","4414.0"
"924","2009","2","Bihar","Gopalganj","26.93","126.19","4686.0"
"924","2010","2","Bihar","Gopalganj","30.87","123.48","4000.0"
"924","2011","2","Bihar","Gopalganj","0.0","0.0","0.0"
"924","2012","2","Bihar","Gopalganj","22.72","112.39","4947.0"
"924","2013","2","Bihar","Gopalganj","27.12","147.53","5440.0"
"924","2014","2","Bihar","Gopalganj","24.8","143.25","5776.0"
"924","2015","2","Bihar","Gopalganj","23.68","134.57","5684.0"
"924","2016","2","Bihar","Gopalganj","21.48","115.35","5370.0"
"924","2017","2","Bihar","Gopalganj","24.63","140.25","5693.0"
"925","1990","2","Bihar","Champaran(East)","13.6","83.03","6105.0"
"925","1991","2","Bihar","Champaran(East)","13.59","64.59","4753.0"
"925","1992","2","Bihar","Champaran(East)","9.47","45.63","4818.0"
"925","1993","2","Bihar","Champaran(East)","9.87","31.85","3227.0"
"925","1994","2","Bihar","Champaran(East)","14.2","56.36","3969.0"
"925","1995","2","Bihar","Champaran(East)","-1.0","-1.0","-1.0"
"925","1996","2","Bihar","Champaran(East)","-1.0","-1.0","-1.0"
"925","1997","2","Bihar","Champaran(East)","9.0","42.6","4733.0"
"925","1998","2","Bihar","Champaran(East)","11.0","49.7","4518.0"
"925","1999","2","Bihar","Champaran(East)","11.0","52.1","4736.0"
"925","2000","2","Bihar","Champaran(East)","7.0","22.6","3229.0"
"925","2001","2","Bihar","Champaran(East)","6.0","21.8","3633.0"
"925","2002","2","Bihar","Champaran(East)","7.0","23.6","3371.0"
"925","2003","2","Bihar","Champaran(East)","6.0","24.5","4083.0"
"925","2004","2","Bihar","Champaran(East)","6.15","24.64","4007.0"
"925","2005","2","Bihar","Champaran(East)","6.24","20.64","3308.0"
"925","2006","2","Bihar","Champaran(East)","0.0","0.0","0.0"
"925","2007","2","Bihar","Champaran(East)","6.62","24.38","3683.0"
"925","2008","2","Bihar","Champaran(East)","6.56","29.26","4460.0"
"925","2009","2","Bihar","Champaran(East)","5.54","60.59","10937.0"
"925","2010","2","Bihar","Champaran(East)","16.26","66.09","4065.0"
"925","2011","2","Bihar","Champaran(East)","0.0","0.0","0.0"
"925","2012","2","Bihar","Champaran(East)","21.08","100.27","4757.0"
"925","2013","2","Bihar","Champaran(East)","22.79","95.49","4190.0"
"925","2014","2","Bihar","Champaran(East)","23.72","120.53","5081.0"
"925","2015","2","Bihar","Champaran(East)","23.0","42.35","1841.0"
"925","2016","2","Bihar","Champaran(East)","23.0","125.33","5448.0"
"925","2017","2","Bihar","Champaran(East)","22.76","98.61","4332.0"
"926","1990","2","Bihar","Champaran(West","52.63","295.19","5609.0"
"926","1991","2","Bihar","Champaran(West","54.83","301.96","5507.0"
"926","1992","2","Bihar","Champaran(West","50.65","255.86","5052.0"
"926","1993","2","Bihar","Champaran(West","51.27","177.98","3471.0"
"926","1994","2","Bihar","Champaran(West","45.32","264.99","5847.0"
"926","1995","2","Bihar","Champaran(West","-1.0","-1.0","-1.0"
"926","1996","2","Bihar","Champaran(West","-1.0","-1.0","-1.0"
"926","1997","2","Bihar","Champaran(West","48.0","270.3","5631.0"
"926","1998","2","Bihar","Champaran(West","46.0","240.1","5220.0"
"926","1999","2","Bihar","Champaran(West","35.0","167.6","4789.0"
"926","2000","2","Bihar","Champaran(West","41.0","199.8","4873.0"
"926","2001","2","Bihar","Champaran(West","60.0","297.8","4963.0"
"926","2002","2","Bihar","Champaran(West","54.0","260.0","4815.0"
"926","2003","2","Bihar","Champaran(West","55.0","236.6","4302.0"
"926","2004","2","Bihar","Champaran(West","55.33","234.98","4247.0"
"926","2005","2","Bihar","Champaran(West","55.99","237.75","4246.0"
"926","2006","2","Bihar","Champaran(West","0.0","0.0","0.0"
"926","2007","2","Bihar","Champaran(West","54.39","220.38","4052.0"
"926","2008","2","Bihar","Champaran(West","57.41","265.35","4622.0"
"926","2009","2","Bihar","Champaran(West","64.49","240.28","3726.0"
"926","2010","2","Bihar","Champaran(West","125.21","487.35","3892.0"
"926","2011","2","Bihar","Champaran(West","0.0","0.0","0.0"
"926","2012","2","Bihar","Champaran(West","151.76","703.09","4633.0"
"926","2013","2","Bihar","Champaran(West","149.98","728.81","4859.0"
"926","2014","2","Bihar","Champaran(West","149.62","961.45","6426.0"
"926","2015","2","Bihar","Champaran(West","144.09","711.91","4941.0"
"926","2016","2","Bihar","Champaran(West","144.15","751.63","5214.0"
"926","2017","2","Bihar","Champaran(West","144.03","869.36","6036.0"
"927","1990","2","Bihar","Vaishali","0.57","3.11","5456.0"
"927","1991","2","Bihar","Vaishali","0.47","2.3","4894.0"
"927","1992","2","Bihar","Vaishali","0.48","2.32","4833.0"
"927","1993","2","Bihar","Vaishali","0.49","1.69","3449.0"
"927","1994","2","Bihar","Vaishali","0.18","0.9","5000.0"
"927","1995","2","Bihar","Vaishali","-1.0","-1.0","-1.0"
"927","1996","2","Bihar","Vaishali","-1.0","-1.0","-1.0"
"927","1997","2","Bihar","Vaishali","0.0","0.2","0.0"
"927","1998","2","Bihar","Vaishali","0.0","0.4","0.0"
"927","1999","2","Bihar","Vaishali","0.0","0.7","0.0"
"927","2000","2","Bihar","Vaishali","0.0","0.7","0.0"
"927","2001","2","Bihar","Vaishali","0.0","0.2","0.0"
"927","2002","2","Bihar","Vaishali","0.0","0.2","0.0"
"927","2003","2","Bihar","Vaishali","0.0","1.0","0.0"
"927","2004","2","Bihar","Vaishali","0.12","0.46","3833.0"
"927","2005","2","Bihar","Vaishali","0.11","0.45","3960.0"
"927","2006","2","Bihar","Vaishali","0.0","0.0","0.0"
"927","2007","2","Bihar","Vaishali","0.14","0.51","3643.0"
"927","2008","2","Bihar","Vaishali","0.13","0.57","4385.0"
"927","2009","2","Bihar","Vaishali","0.25","1.12","4480.0"
"927","2010","2","Bihar","Vaishali","0.34","1.58","4647.0"
"927","2011","2","Bihar","Vaishali","0.0","0.0","0.0"
"927","2012","2","Bihar","Vaishali","0.4","3.1","7750.0"
"927","2013","2","Bihar","Vaishali","0.2","1.03","5150.0"
"927","2014","2","Bihar","Vaishali","0.2","1.0","5000.0"
"927","2015","2","Bihar","Vaishali","0.4","1.82","4590.0"
"927","2016","2","Bihar","Vaishali","0.39","2.04","5263.0"
"927","2017","2","Bihar","Vaishali","0.31","1.9","6067.0"
"928","1990","2","Bihar","Sitamarhi","7.48","31.62","4227.0"
"928","1991","2","Bihar","Sitamarhi","5.26","18.51","3519.0"
"928","1992","2","Bihar","Sitamarhi","6.13","22.05","3597.0"
"928","1993","2","Bihar","Sitamarhi","5.46","17.94","3286.0"
"928","1994","2","Bihar","Sitamarhi","5.82","14.21","2442.0"
"928","1995","2","Bihar","Sitamarhi","-1.0","-1.0","-1.0"
"928","1996","2","Bihar","Sitamarhi","-1.0","-1.0","-1.0"
"928","1997","2","Bihar","Sitamarhi","6.0","25.3","4217.0"
"928","1998","2","Bihar","Sitamarhi","4.0","16.4","4100.0"
"928","1999","2","Bihar","Sitamarhi","6.0","21.2","3533.0"
"928","2000","2","Bihar","Sitamarhi","6.0","19.1","3183.0"
"928","2001","2","Bihar","Sitamarhi","5.0","17.9","3580.0"
"928","2002","2","Bihar","Sitamarhi","3.0","8.6","2867.0"
"928","2003","2","Bihar","Sitamarhi","3.0","8.8","2933.0"
"928","2004","2","Bihar","Sitamarhi","2.22","7.71","3473.0"
"928","2005","2","Bihar","Sitamarhi","2.23","12.04","5392.0"
"928","2006","2","Bihar","Sitamarhi","0.0","0.0","0.0"
"928","2007","2","Bihar","Sitamarhi","2.36","6.74","2856.0"
"928","2008","2","Bihar","Sitamarhi","2.57","11.71","4556.0"
"928","2009","2","Bihar","Sitamarhi","2.52","8.44","3349.0"
"928","2010","2","Bihar","Sitamarhi","21.59","177.84","8237.0"
"928","2011","2","Bihar","Sitamarhi","0.0","0.0","0.0"
"928","2012","2","Bihar","Sitamarhi","16.18","86.75","5362.0"
"928","2013","2","Bihar","Sitamarhi","25.93","125.53","4841.0"
"928","2014","2","Bihar","Sitamarhi","25.92","151.97","5863.0"
"928","2015","2","Bihar","Sitamarhi","24.43","138.22","5657.0"
"928","2016","2","Bihar","Sitamarhi","24.46","142.97","5846.0"
"928","2017","2","Bihar","Sitamarhi","24.3","161.61","6650.0"
"929","1990","2","Bihar","Madhubani","3.46","15.26","4410.0"
"929","1991","2","Bihar","Madhubani","2.43","8.54","3514.0"
"929","1992","2","Bihar","Madhubani","2.45","7.97","3253.0"
"929","1993","2","Bihar","Madhubani","2.87","18.12","6314.0"
"929","1994","2","Bihar","Madhubani","1.89","6.95","3677.0"
"929","1995","2","Bihar","Madhubani","-1.0","-1.0","-1.0"
"929","1996","2","Bihar","Madhubani","-1.0","-1.0","-1.0"
"929","1997","2","Bihar","Madhubani","1.0","3.6","3600.0"
"929","1998","2","Bihar","Madhubani","1.0","3.5","3500.0"
"929","1999","2","Bihar","Madhubani","1.0","3.2","3200.0"
"929","2000","2","Bihar","Madhubani","1.0","3.6","3600.0"
"929","2001","2","Bihar","Madhubani","1.0","3.2","3200.0"
"929","2002","2","Bihar","Madhubani","1.0","1.2","1200.0"
"929","2003","2","Bihar","Madhubani","1.0","1.2","1200.0"
"929","2004","2","Bihar","Madhubani","0.71","0.94","1324.0"
"929","2005","2","Bihar","Madhubani","0.59","1.84","3139.0"
"929","2006","2","Bihar","Madhubani","0.0","0.0","0.0"
"929","2007","2","Bihar","Madhubani","0.2","0.66","3300.0"
"929","2008","2","Bihar","Madhubani","0.2","0.69","3450.0"
"929","2009","2","Bihar","Madhubani","0.2","0.66","3300.0"
"929","2010","2","Bihar","Madhubani","0.17","0.94","5529.0"
"929","2011","2","Bihar","Madhubani","0.0","0.0","0.0"
"929","2012","2","Bihar","Madhubani","0.07","0.32","4571.0"
"929","2013","2","Bihar","Madhubani","0.07","0.41","5857.0"
"929","2014","2","Bihar","Madhubani","0.09","0.34","3778.0"
"929","2015","2","Bihar","Madhubani","0.09","0.41","4449.0"
"929","2016","2","Bihar","Madhubani","0.01","0.06","5291.0"
"929","2017","2","Bihar","Madhubani","0.02","0.09","5713.0"
"930","1990","2","Bihar","Samastipur","4.39","11.21","2554.0"
"930","1991","2","Bihar","Samastipur","5.24","14.48","2763.0"
"930","1992","2","Bihar","Samastipur","6.49","15.74","2425.0"
"930","1993","2","Bihar","Samastipur","4.82","19.95","4139.0"
"930","1994","2","Bihar","Samastipur","4.84","10.53","2176.0"
"930","1995","2","Bihar","Samastipur","-1.0","-1.0","-1.0"
"930","1996","2","Bihar","Samastipur","-1.0","-1.0","-1.0"
"930","1997","2","Bihar","Samastipur","3.0","13.5","4500.0"
"930","1998","2","Bihar","Samastipur","3.0","7.9","2633.0"
"930","1999","2","Bihar","Samastipur","3.0","11.6","3867.0"
"930","2000","2","Bihar","Samastipur","3.0","13.3","4433.0"
"930","2001","2","Bihar","Samastipur","2.0","9.8","4900.0"
"930","2002","2","Bihar","Samastipur","3.0","10.7","3567.0"
"930","2003","2","Bihar","Samastipur","3.0","9.3","3100.0"
"930","2004","2","Bihar","Samastipur","2.71","3.62","1336.0"
"930","2005","2","Bihar","Samastipur","2.72","7.88","2897.0"
"930","2006","2","Bihar","Samastipur","0.0","0.0","0.0"
"930","2007","2","Bihar","Samastipur","2.28","3.75","1645.0"
"930","2008","2","Bihar","Samastipur","2.65","9.47","3574.0"
"930","2009","2","Bihar","Samastipur","2.96","9.92","3351.0"
"930","2010","2","Bihar","Samastipur","4.98","24.38","4896.0"
"930","2011","2","Bihar","Samastipur","0.0","0.0","0.0"
"930","2012","2","Bihar","Samastipur","0.36","1.68","4667.0"
"930","2013","2","Bihar","Samastipur","5.95","33.98","5711.0"
"930","2014","2","Bihar","Samastipur","4.09","14.7","3594.0"
"930","2015","2","Bihar","Samastipur","4.24","18.98","4480.0"
"930","2016","2","Bihar","Samastipur","3.1","16.47","5317.0"
"930","2017","2","Bihar","Samastipur","2.79","16.54","5928.0"
"931","1990","2","Bihar","Begusarai","1.77","9.1","5141.0"
"931","1991","2","Bihar","Begusarai","2.18","9.77","4482.0"
"931","1992","2","Bihar","Begusarai","2.09","22.13","10589.0"
"931","1993","2","Bihar","Begusarai","2.76","11.7","4239.0"
