"Dist Code","Year","State Code","State Name","Dist Name","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)"
"24","1997","6","Madhya Pradesh","Guna","198.8","268.5","1351.0"
"24","1998","6","Madhya Pradesh","Guna","205.5","261.0","1270.0"
"24","1999","6","Madhya Pradesh","Guna","212.5","267.5","1259.0"
"24","2000","6","Madhya Pradesh","Guna","190.9","234.9","1230.0"
"24","2001","6","Madhya Pradesh","Guna","188.8","262.5","1390.0"
"24","2002","6","Madhya Pradesh","Guna","152.9","103.0","674.0"
"24","2003","6","Madhya Pradesh","Guna","71.7","106.0","1478.0"
"24","2004","6","Madhya Pradesh","Guna","78.77","103.16","1310.0"
"24","2005","6","Madhya Pradesh","Guna","73.21","118.26","1615.0"
"24","2006","6","Madhya Pradesh","Guna","84.94","131.29","1546.0"
"24","2007","6","Madhya Pradesh","Guna","79.3","119.4","1506.0"
"24","2008","6","Madhya Pradesh","Guna","84.5","143.4","1697.0"
"24","2009","6","Madhya Pradesh","Guna","79.3","127.4","1607.0"
"24","2010","6","Madhya Pradesh","Guna","88.9","187.9","2114.0"
"24","2011","6","Madhya Pradesh","Guna","103.4","243.1","2351.0"
"24","2012","6","Madhya Pradesh","Guna","113.74","425.78","3743.0"
"24","2013","6","Madhya Pradesh","Guna","120.84","418.36","3462.0"
"24","2014","6","Madhya Pradesh","Guna","131.0","437.0","3336.0"
"24","2015","6","Madhya Pradesh","Guna","127.0","475.0","3740.0"
"24","2016","6","Madhya Pradesh","Guna","136.0","521.0","3831.0"
"24","2017","6","Madhya Pradesh","Guna","112.4","416.78","3708.0"
"25","1990","6","Madhya Pradesh","Datia","46.4","73.5","1584.0"
"25","1991","6","Madhya Pradesh","Datia","48.6","96.8","1992.0"
"25","1992","6","Madhya Pradesh","Datia","49.2","110.3","2242.0"
"25","1993","6","Madhya Pradesh","Datia","51.2","121.4","2371.0"
"25","1994","6","Madhya Pradesh","Datia","47.4","95.3","2011.0"
"25","1995","6","Madhya Pradesh","Datia","46.4","93.6","2017.0"
"25","1996","6","Madhya Pradesh","Datia","52.7","122.0","2315.0"
"25","1997","6","Madhya Pradesh","Datia","49.0","80.8","1649.0"
"25","1998","6","Madhya Pradesh","Datia","75.1","165.0","2197.0"
