"Dist Code","Year","State Code","State Name","Dist Name","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)"
"934","1999","2","Bihar","Jehanabad","-1.0","-1.0","-1.0"
"934","2000","2","Bihar","Jehanabad","-1.0","-1.0","-1.0"
"934","2001","2","Bihar","Jehanabad","-1.0","-1.0","-1.0"
"934","2002","2","Bihar","Jehanabad","-1.0","-1.0","-1.0"
"934","2003","2","Bihar","Jehanabad","-1.0","-1.0","-1.0"
"934","2004","2","Bihar","Jehanabad","-1.0","-1.0","-1.0"
"934","2005","2","Bihar","Jehanabad","-1.0","-1.0","-1.0"
"934","2006","2","Bihar","Jehanabad","-1.0","-1.0","-1.0"
"934","2007","2","Bihar","Jehanabad","-1.0","-1.0","-1.0"
"934","2008","2","Bihar","Jehanabad","-1.0","-1.0","-1.0"
"934","2009","2","Bihar","Jehanabad","-1.0","-1.0","-1.0"
"934","2010","2","Bihar","Jehanabad","0.0","0.0","0.0"
"934","2011","2","Bihar","Jehanabad","0.0","0.0","0.0"
"934","2012","2","Bihar","Jehanabad","0.0","0.0","0.0"
"934","2013","2","Bihar","Jehanabad","0.0","0.0","0.0"
"934","2014","2","Bihar","Jehanabad","0.0","0.0","0.0"
"934","2015","2","Bihar","Jehanabad","0.0","0.0","0.0"
"934","2016","2","Bihar","Jehanabad","-1.0","-1.0","-1.0"
"934","2017","2","Bihar","Jehanabad","-1.0","-1.0","-1.0"
"935","1990","2","Bihar","Madhepura","0.0","0.0","0.0"
"935","1991","2","Bihar","Madhepura","0.0","0.0","0.0"
"935","1992","2","Bihar","Madhepura","0.0","0.0","0.0"
"935","1993","2","Bihar","Madhepura","0.0","0.0","0.0"
"935","1994","2","Bihar","Madhepura","0.0","0.0","0.0"
"935","1995","2","Bihar","Madhepura","-1.0","-1.0","-1.0"
"935","1996","2","Bihar","Madhepura","-1.0","-1.0","-1.0"
"935","1997","2","Bihar","Madhepura","-1.0","-1.0","-1.0"
"935","1998","2","Bihar","Madhepura","-1.0","-1.0","-1.0"
"935","1999","2","Bihar","Madhepura","-1.0","-1.0","-1.0"
"935","2000","2","Bihar","Madhepura","-1.0","-1.0","-1.0"
"935","2001","2","Bihar","Madhepura","-1.0","-1.0","-1.0"
"935","2002","2","Bihar","Madhepura","-1.0","-1.0","-1.0"
"935","2003","2","Bihar","Madhepura","-1.0","-1.0","-1.0"
"935","2004","2","Bihar","Madhepura","-1.0","-1.0","-1.0"
"935","2005","2","Bihar","Madhepura","-1.0","-1.0","-1.0"
"935","2006","2","Bihar","Madhepura","-1.0","-1.0","-1.0"
"935","2007","2","Bihar","Madhepura","-1.0","-1.0","-1.0"
"935","2008","2","Bihar","Madhepura","-1.0","-1.0","-1.0"
"935","2009","2","Bihar","Madhepura","-1.0","-1.0","-1.0"
"935","2010","2","Bihar","Madhepura","0.0","0.0","0.0"
"935","2011","2","Bihar","Madhepura","0.0","0.0","0.0"
"935","2012","2","Bihar","Madhepura","0.0","0.0","0.0"
"935","2013","2","Bihar","Madhepura","0.0","0.0","0.0"
"935","2014","2","Bihar","Madhepura","0.0","0.0","0.0"
"935","2015","2","Bihar","Madhepura","0.0","0.0","0.0"
"935","2016","2","Bihar","Madhepura","-1.0","-1.0","-1.0"
"935","2017","2","Bihar","Madhepura","-1.0","-1.0","-1.0"
"936","1990","2","Bihar","Khagaria","0.01","0.0","0.0"
"936","1991","2","Bihar","Khagaria","0.0","0.0","0.0"
"936","1992","2","Bihar","Khagaria","0.0","0.0","0.0"
"936","1993","2","Bihar","Khagaria","0.0","0.0","0.0"
"936","1994","2","Bihar","Khagaria","0.0","0.0","0.0"
"936","1995","2","Bihar","Khagaria","-1.0","-1.0","-1.0"
"936","1996","2","Bihar","Khagaria","-1.0","-1.0","-1.0"
"936","1997","2","Bihar","Khagaria","-1.0","-1.0","-1.0"
"936","1998","2","Bihar","Khagaria","-1.0","-1.0","-1.0"
"936","1999","2","Bihar","Khagaria","-1.0","-1.0","-1.0"
"936","2000","2","Bihar","Khagaria","-1.0","-1.0","-1.0"
"936","2001","2","Bihar","Khagaria","-1.0","-1.0","-1.0"
"936","2002","2","Bihar","Khagaria","-1.0","-1.0","-1.0"
"936","2003","2","Bihar","Khagaria","-1.0","-1.0","-1.0"
"936","2004","2","Bihar","Khagaria","-1.0","-1.0","-1.0"
"936","2005","2","Bihar","Khagaria","-1.0","-1.0","-1.0"
"936","2006","2","Bihar","Khagaria","-1.0","-1.0","-1.0"
"936","2007","2","Bihar","Khagaria","-1.0","-1.0","-1.0"
"936","2008","2","Bihar","Khagaria","-1.0","-1.0","-1.0"
"936","2009","2","Bihar","Khagaria","-1.0","-1.0","-1.0"
"936","2010","2","Bihar","Khagaria","0.0","0.0","0.0"
"936","2011","2","Bihar","Khagaria","0.0","0.0","0.0"
"936","2012","2","Bihar","Khagaria","0.0","0.0","0.0"
"936","2013","2","Bihar","Khagaria","0.0","0.0","0.0"
"936","2014","2","Bihar","Khagaria","0.0","0.0","0.0"
"936","2015","2","Bihar","Khagaria","0.0","0.0","0.0"
"936","2016","2","Bihar","Khagaria","-1.0","-1.0","-1.0"
"936","2017","2","Bihar","Khagaria","-1.0","-1.0","-1.0"
"937","1990","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","1991","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","1992","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","1993","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","1994","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","1997","15","Jharkhand","Godda","-1.0","-1.0","-1.0"
"937","1998","15","Jharkhand","Godda","-1.0","-1.0","-1.0"
"937","1999","15","Jharkhand","Godda","-1.0","-1.0","-1.0"
"937","2000","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","2001","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","2002","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","2003","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","2004","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","2005","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","2006","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","2007","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","2008","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","2009","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","2010","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","2011","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","2012","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","2013","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","2014","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","2015","15","Jharkhand","Godda","0.0","0.0","0.0"
"937","2016","15","Jharkhand","Godda","-1.0","-1.0","-1.0"
"937","2017","15","Jharkhand","Godda","-1.0","-1.0","-1.0"
"938","1990","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","1991","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","1992","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","1993","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","1994","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","1997","15","Jharkhand","Sahebganj","-1.0","-1.0","-1.0"
"938","1998","15","Jharkhand","Sahebganj","-1.0","-1.0","-1.0"
"938","1999","15","Jharkhand","Sahebganj","-1.0","-1.0","-1.0"
"938","2000","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","2001","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","2002","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","2003","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","2004","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","2005","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","2006","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","2007","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","2008","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","2009","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","2010","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","2011","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","2012","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","2013","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","2014","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","2015","15","Jharkhand","Sahebganj","0.0","0.0","0.0"
"938","2016","15","Jharkhand","Sahebganj","-1.0","-1.0","-1.0"
"938","2017","15","Jharkhand","Sahebganj","-1.0","-1.0","-1.0"
"940","1990","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","1991","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","1992","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","1993","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","1994","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","1997","15","Jharkhand","Devghar Deogarh","-1.0","-1.0","-1.0"
"940","1998","15","Jharkhand","Devghar Deogarh","-1.0","-1.0","-1.0"
"940","1999","15","Jharkhand","Devghar Deogarh","-1.0","-1.0","-1.0"
"940","2000","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","2001","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","2002","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","2003","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","2004","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","2005","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","2006","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","2007","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","2008","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","2009","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","2010","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","2011","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","2012","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","2013","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","2014","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","2015","15","Jharkhand","Devghar Deogarh","0.0","0.0","0.0"
"940","2016","15","Jharkhand","Devghar Deogarh","-1.0","-1.0","-1.0"
"940","2017","15","Jharkhand","Devghar Deogarh","-1.0","-1.0","-1.0"
"941","1990","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","1991","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","1992","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","1993","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","1994","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","1997","15","Jharkhand","Lohardagga","-1.0","-1.0","-1.0"
"941","1998","15","Jharkhand","Lohardagga","-1.0","-1.0","-1.0"
"941","1999","15","Jharkhand","Lohardagga","-1.0","-1.0","-1.0"
"941","2000","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","2001","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","2002","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","2003","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","2004","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","2005","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","2006","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","2007","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","2008","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","2009","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","2010","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","2011","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","2012","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","2013","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","2014","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","2015","15","Jharkhand","Lohardagga","0.0","0.0","0.0"
"941","2016","15","Jharkhand","Lohardagga","-1.0","-1.0","-1.0"
"941","2017","15","Jharkhand","Lohardagga","-1.0","-1.0","-1.0"
"942","1990","15","Jharkhand","Gumla","0.01","0.0","0.0"
"942","1991","15","Jharkhand","Gumla","0.01","0.0","0.0"
"942","1992","15","Jharkhand","Gumla","0.01","0.0","0.0"
"942","1993","15","Jharkhand","Gumla","0.01","0.0","0.0"
"942","1994","15","Jharkhand","Gumla","0.03","0.01","333.0"
"942","1997","15","Jharkhand","Gumla","-1.0","-1.0","-1.0"
"942","1998","15","Jharkhand","Gumla","-1.0","-1.0","-1.0"
"942","1999","15","Jharkhand","Gumla","-1.0","-1.0","-1.0"
"942","2000","15","Jharkhand","Gumla","0.0","0.0","0.0"
"942","2001","15","Jharkhand","Gumla","0.0","0.0","0.0"
"942","2002","15","Jharkhand","Gumla","0.0","0.0","0.0"
"942","2003","15","Jharkhand","Gumla","0.0","0.0","0.0"
"942","2004","15","Jharkhand","Gumla","0.0","0.0","0.0"
"942","2005","15","Jharkhand","Gumla","0.0","0.0","0.0"
"942","2006","15","Jharkhand","Gumla","0.0","0.0","0.0"
"942","2007","15","Jharkhand","Gumla","0.0","0.0","0.0"
"942","2008","15","Jharkhand","Gumla","0.0","0.0","0.0"
"942","2009","15","Jharkhand","Gumla","0.0","0.0","0.0"
"942","2010","15","Jharkhand","Gumla","0.0","0.0","0.0"
"942","2011","15","Jharkhand","Gumla","0.0","0.0","0.0"
"942","2012","15","Jharkhand","Gumla","0.0","0.0","0.0"
"942","2013","15","Jharkhand","Gumla","0.0","0.0","0.0"
"942","2014","15","Jharkhand","Gumla","0.0","0.0","0.0"
"942","2015","15","Jharkhand","Gumla","0.0","0.0","0.0"
"942","2016","15","Jharkhand","Gumla","-1.0","-1.0","-1.0"
"942","2017","15","Jharkhand","Gumla","-1.0","-1.0","-1.0"
"943","1990","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","1991","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","1992","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","1993","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","1994","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","1997","15","Jharkhand","Singhbhum East","-1.0","-1.0","-1.0"
"943","1998","15","Jharkhand","Singhbhum East","-1.0","-1.0","-1.0"
"943","1999","15","Jharkhand","Singhbhum East","-1.0","-1.0","-1.0"
"943","2000","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","2001","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","2002","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","2003","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","2004","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","2005","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","2006","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","2007","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","2008","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","2009","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","2010","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","2011","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","2012","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","2013","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","2014","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","2015","15","Jharkhand","Singhbhum East","0.0","0.0","0.0"
"943","2016","15","Jharkhand","Singhbhum East","-1.0","-1.0","-1.0"
"943","2017","15","Jharkhand","Singhbhum East","-1.0","-1.0","-1.0"
"944","1990","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","1991","15","Jharkhand","Singhbhum West","0.01","0.0","0.0"
"944","1992","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","1993","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","1994","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","1997","15","Jharkhand","Singhbhum West","-1.0","-1.0","-1.0"
"944","1998","15","Jharkhand","Singhbhum West","-1.0","-1.0","-1.0"
"944","1999","15","Jharkhand","Singhbhum West","-1.0","-1.0","-1.0"
"944","2000","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","2001","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","2002","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","2003","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","2004","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","2005","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","2006","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","2007","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","2008","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","2009","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","2010","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","2011","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","2012","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","2013","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","2014","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","2015","15","Jharkhand","Singhbhum West","0.0","0.0","0.0"
"944","2016","15","Jharkhand","Singhbhum West","-1.0","-1.0","-1.0"
"944","2017","15","Jharkhand","Singhbhum West","-1.0","-1.0","-1.0"
"945","1990","2","Bihar","Araria","0.0","0.0","0.0"
"945","1991","2","Bihar","Araria","0.0","0.0","0.0"
"945","1992","2","Bihar","Araria","0.0","0.0","0.0"
"945","1993","2","Bihar","Araria","0.0","0.0","0.0"
"945","1994","2","Bihar","Araria","0.0","0.0","0.0"
"945","1995","2","Bihar","Araria","-1.0","-1.0","-1.0"
"945","1996","2","Bihar","Araria","-1.0","-1.0","-1.0"
"945","1997","2","Bihar","Araria","-1.0","-1.0","-1.0"
"945","1998","2","Bihar","Araria","-1.0","-1.0","-1.0"
"945","1999","2","Bihar","Araria","-1.0","-1.0","-1.0"
"945","2000","2","Bihar","Araria","-1.0","-1.0","-1.0"
"945","2001","2","Bihar","Araria","-1.0","-1.0","-1.0"
"945","2002","2","Bihar","Araria","-1.0","-1.0","-1.0"
"945","2003","2","Bihar","Araria","-1.0","-1.0","-1.0"
"945","2004","2","Bihar","Araria","-1.0","-1.0","-1.0"
"945","2005","2","Bihar","Araria","-1.0","-1.0","-1.0"
"945","2006","2","Bihar","Araria","-1.0","-1.0","-1.0"
"945","2007","2","Bihar","Araria","-1.0","-1.0","-1.0"
"945","2008","2","Bihar","Araria","-1.0","-1.0","-1.0"
"945","2009","2","Bihar","Araria","-1.0","-1.0","-1.0"
"945","2010","2","Bihar","Araria","0.0","0.0","0.0"
"945","2011","2","Bihar","Araria","0.0","0.0","0.0"
"945","2012","2","Bihar","Araria","0.0","0.0","0.0"
"945","2013","2","Bihar","Araria","0.0","0.0","0.0"
"945","2014","2","Bihar","Araria","0.0","0.0","0.0"
"945","2015","2","Bihar","Araria","0.0","0.0","0.0"
"945","2016","2","Bihar","Araria","-1.0","-1.0","-1.0"
"945","2017","2","Bihar","Araria","-1.0","-1.0","-1.0"
"946","1990","2","Bihar","Kishanganj","0.0","0.0","0.0"
"946","1991","2","Bihar","Kishanganj","0.0","0.0","0.0"
"946","1992","2","Bihar","Kishanganj","0.0","0.0","0.0"
"946","1993","2","Bihar","Kishanganj","0.0","0.0","0.0"
"946","1994","2","Bihar","Kishanganj","0.0","0.0","0.0"
"946","1995","2","Bihar","Kishanganj","-1.0","-1.0","-1.0"
"946","1996","2","Bihar","Kishanganj","-1.0","-1.0","-1.0"
"946","1997","2","Bihar","Kishanganj","-1.0","-1.0","-1.0"
"946","1998","2","Bihar","Kishanganj","-1.0","-1.0","-1.0"
"946","1999","2","Bihar","Kishanganj","-1.0","-1.0","-1.0"
"946","2000","2","Bihar","Kishanganj","-1.0","-1.0","-1.0"
"946","2001","2","Bihar","Kishanganj","-1.0","-1.0","-1.0"
"946","2002","2","Bihar","Kishanganj","-1.0","-1.0","-1.0"
"946","2003","2","Bihar","Kishanganj","-1.0","-1.0","-1.0"
"946","2004","2","Bihar","Kishanganj","-1.0","-1.0","-1.0"
"946","2005","2","Bihar","Kishanganj","-1.0","-1.0","-1.0"
"946","2006","2","Bihar","Kishanganj","-1.0","-1.0","-1.0"
"946","2007","2","Bihar","Kishanganj","-1.0","-1.0","-1.0"
"946","2008","2","Bihar","Kishanganj","-1.0","-1.0","-1.0"
"946","2009","2","Bihar","Kishanganj","-1.0","-1.0","-1.0"
"946","2010","2","Bihar","Kishanganj","0.0","0.0","0.0"
"946","2011","2","Bihar","Kishanganj","0.0","0.0","0.0"
"946","2012","2","Bihar","Kishanganj","0.0","0.0","0.0"
"946","2013","2","Bihar","Kishanganj","0.0","0.0","0.0"
"946","2014","2","Bihar","Kishanganj","0.0","0.0","0.0"
"946","2015","2","Bihar","Kishanganj","0.0","0.0","0.0"
"946","2016","2","Bihar","Kishanganj","-1.0","-1.0","-1.0"
"946","2017","2","Bihar","Kishanganj","-1.0","-1.0","-1.0"
"947","1992","2","Bihar","Buxar","0.0","0.0","0.0"
"947","1993","2","Bihar","Buxar","0.0","0.0","0.0"
"947","1994","2","Bihar","Buxar","0.0","0.0","0.0"
"947","1995","2","Bihar","Buxar","-1.0","-1.0","-1.0"
"947","1996","2","Bihar","Buxar","-1.0","-1.0","-1.0"
"947","1997","2","Bihar","Buxar","-1.0","-1.0","-1.0"
"947","1998","2","Bihar","Buxar","-1.0","-1.0","-1.0"
"947","1999","2","Bihar","Buxar","-1.0","-1.0","-1.0"
"947","2000","2","Bihar","Buxar","-1.0","-1.0","-1.0"
"947","2001","2","Bihar","Buxar","-1.0","-1.0","-1.0"
"947","2002","2","Bihar","Buxar","-1.0","-1.0","-1.0"
"947","2003","2","Bihar","Buxar","-1.0","-1.0","-1.0"
"947","2004","2","Bihar","Buxar","-1.0","-1.0","-1.0"
"947","2005","2","Bihar","Buxar","-1.0","-1.0","-1.0"
"947","2006","2","Bihar","Buxar","-1.0","-1.0","-1.0"
"947","2007","2","Bihar","Buxar","-1.0","-1.0","-1.0"
"947","2008","2","Bihar","Buxar","-1.0","-1.0","-1.0"
"947","2009","2","Bihar","Buxar","-1.0","-1.0","-1.0"
"947","2010","2","Bihar","Buxar","0.0","0.0","0.0"
"947","2011","2","Bihar","Buxar","0.0","0.0","0.0"
"947","2012","2","Bihar","Buxar","0.0","0.0","0.0"
"947","2013","2","Bihar","Buxar","0.0","0.0","0.0"
"947","2014","2","Bihar","Buxar","0.0","0.0","0.0"
"947","2015","2","Bihar","Buxar","0.0","0.0","0.0"
"947","2016","2","Bihar","Buxar","-1.0","-1.0","-1.0"
"947","2017","2","Bihar","Buxar","-1.0","-1.0","-1.0"
"948","1992","2","Bihar","Bhabhua Kaimur","0.0","0.0","0.0"
"948","1993","2","Bihar","Bhabhua Kaimur","0.0","0.0","0.0"
"948","1994","2","Bihar","Bhabhua Kaimur","0.0","0.0","0.0"
"948","1995","2","Bihar","Bhabhua Kaimur","-1.0","-1.0","-1.0"
"948","1996","2","Bihar","Bhabhua Kaimur","-1.0","-1.0","-1.0"
"948","1997","2","Bihar","Bhabhua Kaimur","-1.0","-1.0","-1.0"
"948","1998","2","Bihar","Bhabhua Kaimur","-1.0","-1.0","-1.0"
"948","1999","2","Bihar","Bhabhua Kaimur","-1.0","-1.0","-1.0"
"948","2000","2","Bihar","Bhabhua Kaimur","-1.0","-1.0","-1.0"
"948","2001","2","Bihar","Bhabhua Kaimur","-1.0","-1.0","-1.0"
"948","2002","2","Bihar","Bhabhua Kaimur","-1.0","-1.0","-1.0"
"948","2003","2","Bihar","Bhabhua Kaimur","-1.0","-1.0","-1.0"
"948","2004","2","Bihar","Bhabhua Kaimur","-1.0","-1.0","-1.0"
"948","2005","2","Bihar","Bhabhua Kaimur","-1.0","-1.0","-1.0"
"948","2006","2","Bihar","Bhabhua Kaimur","-1.0","-1.0","-1.0"
"948","2007","2","Bihar","Bhabhua Kaimur","-1.0","-1.0","-1.0"
"948","2008","2","Bihar","Bhabhua Kaimur","-1.0","-1.0","-1.0"
"948","2009","2","Bihar","Bhabhua Kaimur","-1.0","-1.0","-1.0"
"948","2010","2","Bihar","Bhabhua Kaimur","0.0","0.0","0.0"
"948","2011","2","Bihar","Bhabhua Kaimur","0.0","0.0","0.0"
"948","2012","2","Bihar","Bhabhua Kaimur","0.0","0.0","0.0"
"948","2013","2","Bihar","Bhabhua Kaimur","0.0","0.0","0.0"
"948","2014","2","Bihar","Bhabhua Kaimur","0.0","0.0","0.0"
"948","2015","2","Bihar","Bhabhua Kaimur","0.0","0.0","0.0"
"948","2016","2","Bihar","Bhabhua Kaimur","-1.0","-1.0","-1.0"
"948","2017","2","Bihar","Bhabhua Kaimur","-1.0","-1.0","-1.0"
"949","1992","2","Bihar","Banka","0.0","0.0","0.0"
"949","1993","2","Bihar","Banka","0.0","0.0","0.0"
"949","1994","2","Bihar","Banka","0.0","0.0","0.0"
"949","1995","2","Bihar","Banka","-1.0","-1.0","-1.0"
"949","1996","2","Bihar","Banka","-1.0","-1.0","-1.0"
"949","1997","2","Bihar","Banka","-1.0","-1.0","-1.0"
"949","1998","2","Bihar","Banka","-1.0","-1.0","-1.0"
"949","1999","2","Bihar","Banka","-1.0","-1.0","-1.0"
"949","2000","2","Bihar","Banka","-1.0","-1.0","-1.0"
"949","2001","2","Bihar","Banka","-1.0","-1.0","-1.0"
"949","2002","2","Bihar","Banka","-1.0","-1.0","-1.0"
"949","2003","2","Bihar","Banka","-1.0","-1.0","-1.0"
"949","2004","2","Bihar","Banka","-1.0","-1.0","-1.0"
"949","2005","2","Bihar","Banka","-1.0","-1.0","-1.0"
"949","2006","2","Bihar","Banka","-1.0","-1.0","-1.0"
"949","2007","2","Bihar","Banka","-1.0","-1.0","-1.0"
"949","2008","2","Bihar","Banka","-1.0","-1.0","-1.0"
"949","2009","2","Bihar","Banka","-1.0","-1.0","-1.0"
"949","2010","2","Bihar","Banka","0.0","0.0","0.0"
"949","2011","2","Bihar","Banka","0.0","0.0","0.0"
"949","2012","2","Bihar","Banka","0.0","0.0","0.0"
"949","2013","2","Bihar","Banka","0.0","0.0","0.0"
"949","2014","2","Bihar","Banka","0.0","0.0","0.0"
"949","2015","2","Bihar","Banka","0.0","0.0","0.0"
"949","2016","2","Bihar","Banka","-1.0","-1.0","-1.0"
"949","2017","2","Bihar","Banka","-1.0","-1.0","-1.0"
"950","1992","2","Bihar","Jamui","0.0","0.0","0.0"
"950","1993","2","Bihar","Jamui","0.0","0.0","0.0"
"950","1994","2","Bihar","Jamui","0.0","0.0","0.0"
"950","1995","2","Bihar","Jamui","-1.0","-1.0","-1.0"
"950","1996","2","Bihar","Jamui","-1.0","-1.0","-1.0"
"950","1997","2","Bihar","Jamui","-1.0","-1.0","-1.0"
"950","1998","2","Bihar","Jamui","-1.0","-1.0","-1.0"
"950","1999","2","Bihar","Jamui","-1.0","-1.0","-1.0"
